0,40.692309213728954,-31.347131283661106
1,66.00384323222627,-32.97527360554636
2,76.83710601232853,-25.880785711416596
3,32.64174545703846,-19.28809053608851
4,66.00598159006603,-32.79204265790495
5,51.250531313978996,-40.179771241262486
6,52.96675743512749,-39.54750474466808
7,51.076666020639564,-40.29882042437276
8,35.44446670731267,-24.28360849273234
9,73.53374335412117,-28.257922803260104
10,30.576267086249388,-12.112303377281824
11,36.16586686058141,-25.152909437582224
12,28.959673225067153,-8.0187429692486
13,45.847023879348,-40.561932459050276
14,71.40655675167945,-29.320097177632945
15,43.77830280828903,-36.94674358428877
16,62.29966532095029,-34.97347450910652
17,38.070655085992186,-27.958272869256966
18,76.07556177400849,-26.59773929569016
19,30.864802818853835,-13.216330702921187
20,75.24692431549725,-26.84461509996966
21,45.376204824417464,-40.096663273384806
22,40.04467340919341,-30.010051107576043
23,38.19921200341485,-27.837694468930785
24,73.43400060509228,-28.25159619105386
25,57.562319241747375,-37.615708335215345
26,69.19847963637771,-31.091503845141283
27,30.645092371412975,-12.036231104591971
28,72.2855737977723,-28.818132893767828
29,32.56316877851016,-17.964440606105924
30,57.2672854863046,-37.59272941365667
31,54.65417426069798,-38.804335562907944
32,31.233866849267134,-13.958213841077756
33,61.96427447125402,-35.021354034963494
34,32.68965705782032,-18.120590484718964
35,70.18663364366891,-30.173733032541293
36,67.01662860034257,-32.25968424465171
37,61.758505980338015,-35.14004905055044
38,32.21380323180984,-16.903432821713963
39,72.71955907188996,-28.82943000227792
40,63.53340106775713,-34.633985656354554
41,49.13576175881459,-40.910380622038545
42,30.139241051480408,-10.440465931082556
43,37.125623066774715,-26.54327492548161
44,31.709673517637285,-16.239596940371335
45,65.78136327769334,-33.15380172801604
46,58.72185637876196,-36.969991932110624
47,66.35888052870715,-32.50847376551796
48,73.32507369720066,-28.3053831148453
49,46.10050465650415,-41.422520970561614
50,38.00311305337127,-27.603203123994884
51,39.106116726103025,-29.162634312562442
52,76.65037888308407,-26.195881107598236
53,30.521368742674735,-11.78700959490593
54,34.49856106113804,-22.166483085144336
55,69.920349443479,-30.473041663875073
56,70.68730427186102,-29.894420676794468
57,44.00518058492192,-36.59410466210568
58,33.8932726137044,-21.282994008570796
59,57.10470396788943,-37.72927195332946
60,55.0043242706503,-38.753815326634616
61,32.63821289448452,-19.396508366894167
62,45.39469420754576,-40.29305171150328
63,73.68867700935405,-28.073341233359532
64,32.821975537594476,-19.912831874610564
65,37.386229546493965,-27.16589533202671
66,34.78453050762996,-23.103225821401804
67,37.34935637643973,-26.763435758792127
68,57.16556726994454,-37.5567341708306
69,75.54682241680891,-26.700724959638173
70,32.56400129453366,-18.006277480302984
71,44.789891372018104,-37.92508408709988
72,30.57711381770543,-13.194204809545507
73,66.76842994588662,-32.49854754390641
74,45.8952272166286,-40.89062324423481
75,66.12540334369974,-32.77736244244278
76,48.18764906593787,-41.33597218753204
77,28.3185674219719,-6.4126410559432365
78,36.095888839782546,-25.482973538830986
79,36.56429071326484,-25.787456112580287
80,45.116073485507435,-39.63786390076876
81,41.8507214631115,-32.62870421621942
82,45.37594629228604,-40.464771980902555
83,64.38077128494695,-34.0026421853297
84,51.50797533361715,-40.00713989892745
85,43.87228540732231,-36.562652564179
86,43.54865247379352,-35.294738639035835
87,39.705198551976366,-29.790865730564185
88,48.40952632826762,-41.20058275845917
89,46.23928932374771,-41.389427374002075
90,28.876279980937504,-7.513496168820968
91,49.838330546584274,-40.69057416640929
92,28.397242316483986,-7.1858474653491555
93,28.62204859396319,-7.418364424300267
94,32.87878058520768,-20.26368878823129
95,40.28680147662388,-30.427029166531312
96,72.75660731754597,-28.667708878390773
97,75.99017956771868,-26.4897671140753
98,58.31531759574748,-37.14219966872508
99,32.58554907856345,-18.269421103363534
100,74.0205891437855,-27.852610017461046
101,51.98614990867285,-39.817314852440695
102,48.306310220688005,-41.181394424224706
103,43.59628983939884,-36.35019739943046
104,34.33085941150451,-21.49100715329749
105,31.984722601455534,-18.08223840887789
106,32.20738116884597,-17.841860893654797
107,72.80477356393371,-28.78240145690219
108,41.85275731255133,-32.64123576669829
109,42.52800642992109,-33.63977527968302
110,46.34876702354554,-41.31640495188036
111,50.759634033521024,-40.378494655625
112,45.43522851059622,-40.60173903700948
113,57.27141089388253,-37.639826893073966
114,39.34838985494487,-29.33002599816541
115,64.57050196933358,-33.78245973328031
